client_id,gender,birthdate,social,first,middle,last,phone,email,address_1,address_2,zipcode,district_id
C00000362,Female,"Monday, 27 April 1970",706-15-4660,Eliza,Payton,Herrera,308-252-0678,eliza.herrera@gmail.com,650 University Circle,,44309,35
C00000363,Male,"Sunday, 1 July 1962",790-06-7462,Preston,Patricio,Arnold,503-190-2800,preston.arnold6@hotmail.com,501 Orange Avenue,,48264,35
C00000364,Female,"Wednesday, 5 December 1962",828-52-7141,Alaina,Margaret,Medina,372-198-6139,alaina.medina@outlook.com,577 Trusel Ave.,,46618,54
C00000365,Male,"Monday, 9 January 1950",742-73-2379,Abraham,Tremaine,Tran,212-082-8941,abraham.tran7@yahoo.com,8068 Andover St.,,10025,1
C00000366,Female,"Saturday, 10 November 1956",101-38-1414,Raelynn,Mariah,Ryan,212-737-2197,raelynn.ryan7@gmail.com,9082 Goldfield Dr.,,10162,1
C00000367,Female,"Saturday, 3 September 1983",360-32-5304,Leilani,Eden,Fernandez,781-619-9551,leilani.fernandez8@gmail.com,8626 Lilac Drive,,1905,60
C00000368,Male,"Friday, 14 October 1988",474-70-8138,Calvin,Zayvion,Spencer,781-477-2262,calvin.spencer@outlook.com,9563 Union Road,,1910,60
C00000369,Female,"Monday, 6 November 1950",288-70-5813,Catherine,Athena,Weaver,905-907-3508,catherine.weaver@gmail.com,9726 Wakehurst Rd.,,49458,7
C00000370,Female,"Monday, 5 January 1976",336-66-8531,Emerson,Amy,Daniels,617-133-4675,emerson.daniels@outlook.com,13 Plymouth St.,,2145,71
C00000371,Male,"Monday, 16 July 1962",467-47-2651,Colin,Aiyden,Peters,167-638-1741,colin.peters@gmail.com,8 Kirkland Street,,45863,4
C00000372,Male,"Thursday, 3 April 1952",390-09-4032,Bradley,Andrey,Hawkins,897-760-9350,bradley.hawkins@hotmail.com,315 Baker Road,,42651,34
C00000373,Male,"Tuesday, 28 February 1956",612-88-3312,Jeremy,Arrow,Grant,250-085-3063,jeremy.grant5@gmail.com,7827 Monroe Street,,42455,16
C00000374,Male,"Sunday, 14 June 1987",390-91-7801,Kyle,Cam,Hansen,378-614-4740,kyle.hansen43@gmail.com,8968 Thompson Rd.,,46165,26
C00000375,Female,"Friday, 29 September 1989",690-71-5379,Cecilia,Norah,Stephens,508-906-6051,cecilia.stephens3@outlook.com,57 S. Cypress Rd.,,2722,61
C00000376,Female,"Friday, 8 January 1993",319-09-4778,Genevieve,Londyn,Gardner,227-878-8752,genevieve.londyn.gardner2@gmail.com,266 Branch Dr.,,42541,14
C00000378,Male,"Friday, 15 May 1998",758-27-0963,Graham,Carlton,Castro,716-327-7582,graham.castro2@gmail.com,7 Princess Street,,14215,50
C00000379,Female,"Monday, 13 October 2003",780-05-6430,Daisy,Valeria,Payne,716-734-6453,daisy.payne@hotmail.com,5 Princess Street,,14220,50
C00000380,Male,"Tuesday, 19 January 1993",526-36-0557,Grant,Donavan,Hoffman,365-081-2758,grant.hoffman@outlook.com,97 Walt Whitman Street,,41293,41
C00000381,Female,"Sunday, 26 January 1997",320-25-8401,Harmony,Sara,Kelley,567-902-1458,harmony.kelley4@yahoo.com,8253 Roberts Drive,,40934,73
C00000382,Male,"Tuesday, 30 June 1998",523-61-4332,Jesse,Eliam,Hart,460-736-0099,jesse.hart5@gmail.com,52 North Meadowbrook St.,,40965,73
C00000383,Female,"Sunday, 17 May 1959",902-64-8558,Vanessa,Aliyah,Dunn,959-339-4547,vanessa.dunn67@gmail.com,2 Van Dyke St.,,48259,15
C00000384,Male,"Saturday, 8 October 1955",995-50-0374,Kaden,Ervin,Elliott,668-716-0845,kaden.elliott@outlook.com,7402 Marsh Rd.,,49286,15
C00000385,Male,"Sunday, 24 March 1968",599-20-9520,Alejandro,Fredy,Cunningham,428-628-9845,alejandro.cunningham@hotmail.com,7008 Gregory Lane,,43320,45
C00000386,Male,"Monday, 21 August 2000",412-48-4950,Oscar,Kenan,Knight,520-834-4763,oscar.knight@outlook.com,8953 Olive Lane,,43222,62
C00000387,Male,"Friday, 6 June 1947",309-96-4584,Jase,Lyam,Bradley,914-589-8440,jase.bradley@yahoo.com,37 Church St.,,10708,76
C00000388,Female,"Friday, 30 October 1970",377-50-1327,Adriana,Angelina,Pierce,968-407-7727,adriana.pierce@gmail.com,7731 West Charles Street,,40756,36
C00000389,Female,"Thursday, 30 June 1994",243-87-8143,Presley,Gracie,Arnold,702-154-3232,presley.arnold@gmail.com,7080 West Street,,47739,47
C00000390,Female,"Monday, 27 January 1997",870-03-5862,Rebecca,Rose,Tran,211-771-4957,rebecca.tran@outlook.com,783 Lake Road,,40166,47
C00000391,Female,"Friday, 22 May 1953",652-54-5381,Destiny,Rachel,Spencer,918-665-8581,destiny.spencer@gmail.com,49 West Rocky River St.,,41236,47
C00000392,Female,"Wednesday, 1 April 1970",516-19-4666,Hayden,Juliana,Peters,934-532-0080,hayden.peters@outlook.com,179 Birchwood Street,,46469,74
C00000393,Male,"Tuesday, 31 August 1976",636-40-5276,Karter,Phineas,Carroll,924-632-4334,karter.carroll@gmail.com,9010 Sunset Street,,48628,74
C00000394,Female,"Thursday, 18 May 1944",806-20-8519,Julianna,Laila,Hawkins,858-376-0830,julianna.hawkins4@hotmail.com,770 Deerfield Street,,42768,52
C00000395,Male,"Wednesday, 5 July 1939",981-06-3781,Maverick,Riker,Hudson,167-383-4060,maverick.hudson229@gmail.com,2 Garden Dr.,,48062,52
C00000396,Male,"Thursday, 2 May 1940",259-51-0158,Aidan,Tariq,Duncan,212-569-8955,aidan.duncan115@gmail.com,18 Hamilton Lane,,10116,1
C00000397,Male,"Monday, 27 March 1950",599-48-4284,Tucker,Vito,Armstrong,585-597-3416,tucker.armstrong@outlook.com,69 Newport St.,,14604,75
C00000398,Female,"Monday, 26 March 1945",274-45-1362,Michelle,Brooklynn,Grant,508-287-4503,michelle.brooklynn.grant@gmail.com,7245 East Constitution St.,,2723,61
C00000399,Male,"Friday, 14 April 1972",348-75-1407,Avery,Advik,Berry,391-921-1998,avery.berry@gmail.com,9257 Prairie Drive,,46326,45
C00000400,Male,"Sunday, 27 December 1953",479-67-0331,Amir,Daxon,Andrews,212-677-1436,amir.andrews@hotmail.com,769 W. Brookside Dr.,,10009,1
C00000401,Female,"Friday, 19 November 1948",694-06-3477,Adelyn,Valerie,Hansen,212-115-1485,adelyn.hansen48@outlook.com,8083 Circle Ave.,,10119,1
C00000402,Male,"Wednesday, 25 December 1963",219-91-8281,Brian,Eitan,Johnston,863-826-5826,brian.johnston@yahoo.com,7782 Atlantic Avenue,,45425,3
C00000403,Female,"Wednesday, 26 May 1993",859-74-2847,Arabella,Alina,Castro,405-771-6657,arabella.castro@gmail.com,514 Glenholme Street,,41988,42
C00000404,Male,"Monday, 20 April 1987",880-29-3472,Iker,Ethen,Ray,820-484-9449,iker.ray@gmail.com,7 Bear Hill Drive,,40291,42
C00000405,Female,"Tuesday, 19 October 1954",958-17-0945,Summer,Reese,Hoffman,617-529-2738,summer.hoffman@outlook.com,54 NE. Rocky River Drive,,2464,65
C00000406,Male,"Thursday, 15 May 1997",277-39-5030,Matteo,Glen,Lane,301-721-1727,matteo.lane@hotmail.com,87 Santa Clara Lane,,49819,36
C00000407,Female,"Saturday, 27 May 1995",267-66-9246,Callie,Elise,Hart,401-725-5865,callie.hart3@outlook.com,7582 W. Sherman Street,,48398,73
C00000408,Female,"Sunday, 22 February 1998",726-19-7466,Kaitlyn,Eliza,Elliott,947-152-7466,kaitlyn.elliott@yahoo.com,9650 SE. Green Lake St.,,49810,35
C00000409,Male,"Monday, 18 June 1945",747-42-3786,Caden,Ike,Riley,338-688-3943,caden.riley@gmail.com,178 N. Newport St.,,42137,74
C00000410,Male,"Monday, 20 December 1982",391-22-2676,Zayden,Jan,Carpenter,160-295-9647,zayden.carpenter@gmail.com,268 University Road,,49703,62
C00000411,Female,"Friday, 14 April 1961",303-57-3732,Ryleigh,Alaina,Cunningham,545-936-4133,ryleigh.cunningham@outlook.com,9773 Euclid Drive,,42467,17
C00000412,Male,"Friday, 17 April 1964",713-66-0427,Riley,Jaxyn,Perkins,932-278-5102,riley.perkins@gmail.com,891 Paris Hill St.,Unit 2,43944,17
C00000413,Female,"Wednesday, 18 November 1992",328-49-8493,Lila,Raelynn,Knight,805-823-7338,lila.knight@outlook.com,7690 S. Summer Ave.,,33665,49
C00000414,Female,"Thursday, 19 October 1967",287-42-6262,Daniela,Leilani,Bradley,488-977-5369,daniela.bradley@gmail.com,8558 Eagle Lane,Unit 4,49741,46
C00000415,Male,"Thursday, 1 April 1965",752-04-8235,August,Jerimiah,Aguilar,664-762-0687,august.aguilar@hotmail.com,175 Alderwood Road,,49268,46
C00000416,Female,"Tuesday, 7 October 1952",491-61-8372,Arya,Catherine,Carroll,212-326-9187,arya.carroll@gmail.com,9846 Beacon Dr.,,10081,1
C00000417,Male,"Saturday, 10 June 1950",390-74-3571,Mark,Jhett,Silva,212-127-8460,mark.silva4@gmail.com,592 Redwood St.,,10036,1
C00000418,Male,"Monday, 13 October 1986",719-85-9248,Maximus,Kenyon,Richards,129-802-4406,maximus.richards5@outlook.com,363 Bridgeton Rd.,,47594,28
C00000419,Female,"Sunday, 7 October 1990",524-46-9028,Alana,Emerson,Hudson,373-522-8282,alana.emerson.hudson@gmail.com,794 Peninsula Court,,45359,64
C00000420,Male,"Friday, 13 March 1998",834-55-7509,Brady,Ryley,Willis,201-725-8235,brady.willis6@gmail.com,419 N. Clay St.,,49635,18
C00000421,Male,"Wednesday, 31 July 1985",353-54-7551,Kenneth,Talan,Matthews,595-127-5348,kenneth.matthews@hotmail.com,8806 Lees Creek Street,,42864,54
C00000422,Male,"Wednesday, 7 December 1966",788-82-3930,Paul,Valor,Chapman,978-912-7413,paul.chapman7@outlook.com,286 Dunbar Street,,1841,69
C00000423,Male,"Thursday, 23 June 1977",727-16-5840,Jaden,Westen,Lawrence,783-668-6208,jaden.lawrence7@yahoo.com,9365 Surrey St.,,42015,37
C00000424,Male,"Sunday, 8 October 1967",265-67-9150,Nicolas,Agastya,Garza,212-941-2971,nicolas.garza8@gmail.com,82 Bank Rd.,,10024,1
C00000425,Male,"Monday, 12 February 1968",809-63-4765,Beau,Arius,Vargas,344-503-6694,beau.vargas@gmail.com,7891 Gonzales St.,,42325,25
C00000426,Male,"Saturday, 1 June 1957",468-50-5261,Dean,Ayush,Watkins,875-406-6833,dean.watkins@outlook.com,813 W. Carpenter Street,,49991,72
C00000427,Female,"Thursday, 14 September 1961",381-74-3402,Esther,Cecilia,Duncan,925-610-3704,esther.duncan@hotmail.com,85 Shady St.,,45848,72
C00000428,Female,"Thursday, 16 November 1939",835-44-8257,Finley,Genevieve,Armstrong,873-059-4558,finley.armstrong9@outlook.com,8176 W. Bald Hill Rd.,,49169,47
C00000429,Female,"Saturday, 20 January 2001",284-22-2722,Gabrielle,Daisy,Berry,716-331-7512,gabrielle.berry@yahoo.com,7992 Southampton Lane,,14208,50
C00000430,Male,"Sunday, 28 July 1940",999-77-1634,Jake,Caeden,Wheeler,670-467-6917,jake.wheeler5@gmail.com,728 S. Rockwell Street,,45514,39
C00000431,Female,"Wednesday, 1 October 1947",678-58-4805,Jessica,Harmony,Andrews,964-389-4727,jessica.andrews43@gmail.com,572 Griffin Ave.,Unit 3,40337,24
C00000432,Female,"Sunday, 26 March 1972",129-45-7254,Charlie,Vanessa,Johnston,617-567-0169,charlie.johnston@outlook.com,849 North Green Lake St.,,2171,59
C00000433,Male,"Friday, 7 February 1975",519-33-4775,Peter,Edmond,Larson,133-059-9668,peter.larson@gmail.com,6 South Hamilton Court,,48754,62
C00000434,Female,"Wednesday, 30 January 1963",819-69-9838,Stephanie,Adriana,Ray,677-586-2576,stephanie.ray@outlook.com,947 Acacia St.,,47055,70
C00000435,Male,"Friday, 23 October 1987",905-30-1133,Xander,Hampton,Carlson,906-980-7322,xander.carlson@gmail.com,39 Coffee Street,,45296,20
C00000436,Male,"Sunday, 15 June 1975",456-98-9444,Elliot,Ibraheem,Harper,822-846-9860,elliot.harper@hotmail.com,7466 Holly St.,,46577,2
C00000437,Female,"Wednesday, 17 January 1940",596-45-5165,Tessa,Presley,Lane,466-525-7248,tessa.lane4@gmail.com,468 Cypress Street,,49481,11
C00000438,Male,"Sunday, 28 September 1958",689-58-5843,Finn,Jayveon,George,395-435-0289,finn.george5@gmail.com,785 Fremont Street,,49838,32
C00000439,Female,"Monday, 12 September 1988",640-83-5620,Makenzie,Rebecca,Riley,413-079-2815,makenzie.riley67@outlook.com,8713 Mulberry St.,,1105,51
C00000440,Female,"Saturday, 7 July 1990",437-44-4373,Ana,Destiny,Carpenter,954-455-9367,ana.destiny.carpenter@gmail.com,17 Ocean St.,,44548,15
C00000441,Male,"Friday, 14 September 1979",530-20-0376,Derek,Jed,Greene,212-826-4119,derek.greene@gmail.com,762 West Campfire Road,,10039,1
C00000442,Female,"Monday, 16 December 1991",658-76-4500,Amaya,Hayden,Perkins,212-490-3508,amaya.perkins@hotmail.com,7751 West Belmont Dr.,,10172,1
C00000443,Male,"Friday, 20 December 1991",468-19-4069,Sean,Kellin,Burke,212-728-0370,sean.burke@outlook.com,7 Peg Shop Dr.,,10154,1
C00000444,Female,"Friday, 1 August 1980",370-42-8567,Alexandria,Julianna,Aguilar,554-074-7620,alexandria.aguilar@yahoo.com,75 Ryan Ave.,,48826,74
C00000445,Female,"Thursday, 27 April 1967",518-47-0163,Alivia,Michelle,Silva,212-610-8847,alivia.silva@gmail.com,9925 Prospect Ave.,,10167,1
C00000446,Male,"Sunday, 19 March 1972",239-20-6261,Cayden,Knowledge,Guzman,212-989-6275,cayden.guzman@gmail.com,876 Fordham Street,,10037,1
C00000447,Male,"Sunday, 4 September 1966",714-73-0911,Elliott,Kollin,Morrison,791-967-3186,elliott.morrison@outlook.com,718 Applegate Avenue,,49127,23
C00000448,Female,"Wednesday, 15 August 1990",472-42-5315,Nova,Adelyn,Richards,315-552-3901,nova.richards@hotmail.com,81 Mill Dr.,,13205,77
C00000450,Male,"Tuesday, 27 November 1973",144-40-4152,Jax,Michelangelo,Munoz,185-595-8511,jax.munoz4@outlook.com,8199 Green Hill Street,,46812,25
C00000451,Male,"Wednesday, 14 April 1999",322-63-5328,Jasper,Rhyder,Jacobs,723-418-4078,jasper.jacobs5@yahoo.com,8641 Tailwater St.,,47868,12
C00000452,Female,"Monday, 22 October 1973",792-10-1334,Anastasia,Arabella,Willis,978-199-8125,anastasia.willis@gmail.com,173 Sage Dr.,,1853,55
C00000453,Male,"Sunday, 16 July 1989",572-15-9839,Lorenzo,Sanjay,Obrien,383-652-9655,lorenzo.obrien6@gmail.com,16 Marsh St.,,40246,67
C00000454,Female,"Sunday, 15 June 1969",872-70-9532,Iris,Summer,Matthews,414-424-4747,iris.matthews@outlook.com,8580 Somerset Ave.,,43601,38
C00000455,Male,"Friday, 26 July 1940",697-12-5257,Omar,Tenzin,Lawson,502-764-8294,omar.lawson@gmail.com,285 Blackburn Ave.,,40377,68
C00000456,Male,"Sunday, 28 February 1960",746-00-3160,Beckett,Wendell,Franklin,864-899-3917,beckett.franklin@outlook.com,9318 Race Ave.,,40440,25
C00000457,Male,"Saturday, 26 September 1970",447-00-6105,Rowan,Zakary,Lynch,267-616-6392,rowan.lynch@gmail.com,743 North York Street,Unit 82,49810,70
C00000458,Male,"Friday, 24 July 1981",202-22-7162,Gael,Ammon,Bishop,930-438-1649,gael.bishop@hotmail.com,33 Harrison St.,,47473,68
C00000459,Female,"Thursday, 23 July 1987",823-71-9899,Marley,Callie,Chapman,153-294-9111,marley.chapman9@gmail.com,8714 West St.,,44096,32
C00000461,Female,"Monday, 13 August 1990",561-06-7335,Fiona,Kaitlyn,Lawrence,548-340-9401,fiona.lawrence@gmail.com,9102 Lafayette Rd.,,43998,68
C00000462,Male,"Friday, 21 December 1990",993-77-3308,Corbin,Andrei,Carr,909-733-7191,corbin.carr9@outlook.com,73 Henry Smith Ave.,,49162,14
C00000463,Male,"Sunday, 5 April 1964",223-53-5917,Waylon,Augustin,Salazar,649-394-9463,waylon.augustin.salazar@gmail.com,48 Hill Field Court,,44710,38
C00000464,Female,"Monday, 30 July 1979",473-51-0600,Angela,Ryleigh,Garza,647-833-1347,angela.garza5@gmail.com,906 SW. Fawn Street,,45056,24
C00000465,Male,"Friday, 1 September 1972",402-82-3106,Myles,Breck,Austin,516-194-9203,myles.austin43@hotmail.com,511 Academy Road,,41039,5
C00000466,Female,"Sunday, 19 November 1967",563-34-5115,Giselle,Lila,Vargas,212-399-6077,giselle.vargas3@outlook.com,765 Thomas Street,,10249,1
C00000467,Male,"Friday, 17 April 1970",976-59-0993,Tanner,Calum,Mendez,212-369-2179,tanner.mendez2@yahoo.com,46 Shub Farm Road,,10106,1
C00000468,Male,"Friday, 27 April 1979",250-55-3500,Jorge,Chayton,Gilbert,738-397-9746,jorge.gilbert2@gmail.com,477 St Margarets Ave.,,46651,72
C00000469,Female,"Saturday, 13 October 1990",719-49-6296,Kate,Daniela,Watkins,617-307-7001,kate.watkins@gmail.com,34 Mulberry Dr.,,2269,59
C00000470,Female,"Sunday, 21 April 1974",831-74-8319,Alayna,Arya,Wheeler,655-104-1841,alayna.wheeler@outlook.com,16 E. Acacia Drive,,49085,30
C00000471,Male,"Saturday, 11 January 1997",502-32-7966,Javier,Conley,Jensen,248-779-0717,javier.jensen4@hotmail.com,8443 Tallwood Dr.,,41068,44
C00000472,Male,"Thursday, 27 December 2001",753-88-2049,Zion,Damani,Williamson,395-986-3749,zion.williamson5@outlook.com,8359 Thomas Ave.,,47179,36
C00000473,Female,"Friday, 25 September 1959",495-98-4074,Lola,Alana,Larson,212-864-3548,lola.larson67@yahoo.com,71 Cooper St.,,10002,1
C00000474,Male,"Saturday, 31 May 1969",585-57-3176,Andres,Dmitri,Montgomery,570-693-8068,andres.montgomery@gmail.com,57 Briarwood St.,,46570,46
C00000476,Female,"Thursday, 1 June 1967",452-66-3211,Lucia,Esther,Carlson,212-794-4478,lucia.carlson@gmail.com,959 South St Margarets Street,,10008,1
C00000477,Male,"Saturday, 20 July 1974",842-62-0030,Charlie,Eliott,Harvey,212-763-9442,charlie.harvey@outlook.com,7316 School St.,,10019,1
C00000478,Male,"Sunday, 21 June 1998",217-24-1907,Paxton,Filip,Oliver,778-956-9336,paxton.oliver@gmail.com,7288 E. College Ave.,,49054,21
C00000479,Male,"Sunday, 20 August 1967",959-94-0809,Emiliano,Finnigan,Howell,671-446-6566,emiliano.howell@outlook.com,6 W. Poplar Street,,43792,11
C00000480,Female,"Monday, 24 January 1966",478-95-5894,Juliette,Finley,Harper,431-064-8325,juliette.harper@gmail.com,9821 North Cherry Court,,44657,11
C00000481,Male,"Wednesday, 22 January 1947",565-07-3852,Brooks,Giorgio,Dean,978-718-3993,brooks.dean@hotmail.com,710 Mountainview Lane,Unit 83,1842,69
C00000482,Female,"Friday, 22 January 1954",149-02-8195,Parker,Gabrielle,George,978-644-5179,parker.george@gmail.com,8759 Augusta Court,,1843,69
C00000483,Male,"Friday, 19 June 1964",434-28-9066,Zane,Isidro,Hanson,212-451-6206,zane.hanson@gmail.com,6 Pine Rd.,,10081,1
C00000484,Female,"Thursday, 13 September 1979",715-03-1075,Teagan,Jessica,Greene,322-519-4555,teagan.greene@outlook.com,9957 Annadale Drive,,47970,28
C00000485,Male,"Saturday, 16 May 1998",321-45-5793,Simon,Jaheim,Weber,627-563-5950,simon.jaheim.weber4@gmail.com,7219 Pilgrim Rd.,,46418,32
C00000486,Male,"Sunday, 12 April 1964",184-84-0765,Judah,Jaxsyn,Garrett,478-749-3447,judah.garrett4@gmail.com,84 Canterbury Court,,49231,68
C00000487,Female,"Wednesday, 1 April 1942",870-84-4251,Sienna,Charlie,Burke,212-457-1985,sienna.burke229@hotmail.com,7165 Strawberry Dr.,,10018,1
C00000488,Male,"Monday, 2 August 1937",141-59-6458,Griffin,Konrad,Sims,212-468-9158,griffin.sims115@outlook.com,10 Brickell Avenue,,10116,1
C00000489,Male,"Friday, 7 October 1960",800-14-3982,Cody,Landan,Burton,752-960-3642,cody.burton@yahoo.com,903 North Briarwood Ave.,,41326,41
C00000490,Male,"Friday, 23 October 1970",682-56-3538,Gunner,Omer,Fuller,978-477-3144,gunner.fuller@gmail.com,9186 County Dr.,,1853,55
C00000491,Male,"Tuesday, 5 August 1986",359-61-9415,Dawson,Renzo,Soto,815-185-3445,dawson.soto@gmail.com,8463 West Marlborough Street,,43495,63
C00000492,Male,"Wednesday, 26 October 1955",763-30-4675,Israel,Taha,Mccoy,261-720-6997,israel.mccoy@outlook.com,53 High Point Street,,48468,72
C00000493,Female,"Monday, 4 June 1962",740-87-4465,Georgia,Stephanie,Guzman,182-279-1817,georgia.guzman48@hotmail.com,340 North Glenholme St.,,48988,41
C00000494,Male,"Friday, 19 May 2000",850-10-1993,Rylan,Treyvon,Welch,212-435-6251,rylan.welch@outlook.com,815 Birchpond Avenue,,10027,1
C00000495,Female,"Sunday, 7 April 1957",159-60-2882,Hope,Tessa,Morrison,547-198-0119,hope.morrison@yahoo.com,7782 Cedar Swamp Ave.,,47870,49
C00000496,Female,"Friday, 21 May 1971",881-36-9168,Cali,Makenzie,Munoz,297-701-1852,cali.munoz@gmail.com,829 Canterbury Court,Unit 1,48517,70
C00000497,Male,"Friday, 2 February 1973",853-54-5941,Gage,Tyrus,Chen,724-706-0295,gage.chen3@gmail.com,486 Newcastle Drive,,40836,74
C00000498,Female,"Monday, 15 January 1968",151-05-4560,Vivienne,Ana,Jacobs,621-599-1002,vivienne.jacobs@outlook.com,33 Rock Creek Drive,,48968,74
C00000499,Female,"Friday, 8 July 1955",380-73-6681,Izabella,Amaya,Obrien,912-317-3735,izabella.obrien@gmail.com,9859 Ridgewood Street,,46017,18
C00000500,Male,"Sunday, 6 January 1991",811-92-3871,Messiah,Witten,Schultz,212-043-5065,messiah.schultz@outlook.com,991 Euclid Dr.,,10167,1
C00000501,Male,"Monday, 28 October 1957",697-79-5484,River,Yusef,Walters,119-114-4883,river.walters@gmail.com,8230 Newport Ave.,Unit 6,40333,62
C00000502,Male,"Friday, 8 December 1939",209-56-6552,Kameron,Abbas,Reid,734-115-6049,kameron.reid@hotmail.com,57 Indian Summer Street,,45207,6
C00000503,Male,"Tuesday, 24 July 1979",895-88-7659,Stephen,Ayub,Fields,957-435-1122,stephen.fields@gmail.com,8752 Carriage St.,,47776,73
C00000504,Male,"Sunday, 1 August 1999",367-34-3350,Francisco,Barron,Walsh,216-336-1409,francisco.walsh@gmail.com,331 North River Ave.,,42953,36
C00000505,Male,"Sunday, 21 December 1997",409-08-4455,Clayton,Bradlee,Little,264-410-1092,clayton.little@outlook.com,142 East Lafayette Drive,,41118,13
C00000506,Male,"Tuesday, 16 August 1966",788-24-4398,Zander,Cartier,Fowler,585-038-7241,zander.cartier.fowler@gmail.com,8360 Deerfield Road,,14605,75
C00000507,Male,"Saturday, 16 November 1974",864-12-6392,Chance,Eben,Bowman,585-586-3733,chance.bowman@gmail.com,7553 Taylor St.,,14606,75
C00000508,Male,"Sunday, 28 April 1991",808-83-8883,Eduardo,Evin,Davidson,407-173-7652,eduardo.davidson@hotmail.com,91 Saxton St.,,47128,53
C00000509,Male,"Tuesday, 2 May 2000",282-91-8879,Spencer,Flint,May,275-985-0803,spencer.may4@outlook.com,24 Littleton Ave.,,42848,73
C00000510,Male,"Monday, 15 April 1996",165-85-8597,Lukas,Hiro,Day,196-387-2621,lukas.day5@yahoo.com,9790 Brookside Street,,49831,12
C00000511,Male,"Sunday, 18 February 1979",543-53-5386,Damien,Isael,Schneider,617-197-2688,damien.schneider@gmail.com,163 La Sierra St.,Unit 80,2131,9
C00000512,Female,"Saturday, 3 August 1985",586-63-8292,Kinley,Alexandria,Lawson,781-842-4510,kinley.lawson6@gmail.com,3 Saxon Court,,1904,60
C00000513,Female,"Tuesday, 11 January 1994",511-44-7607,Daleyza,Alivia,Franklin,480-963-2030,daleyza.franklin@outlook.com,892 Prince Street,,49270,8
C00000514,Male,"Tuesday, 15 November 1988",869-72-6244,Dallas,Jaiceon,Newman,428-267-9540,dallas.newman7@hotmail.com,7026 Blackburn Lane,,42514,8
C00000515,Male,"Monday, 26 May 1952",634-84-5086,Conner,Jarrod,Brewer,212-481-8596,conner.brewer7@outlook.com,170 Bayport Drive,,10168,1
C00000516,Female,"Thursday, 27 April 1950",605-29-9967,Kylee,Nova,Lynch,212-862-9818,kylee.lynch8@yahoo.com,94C Rockaway Dr.,,10004,1
C00000517,Male,"Thursday, 25 July 1985",842-39-2596,Travis,Jaziah,Lucas,523-865-2635,travis.lucas@gmail.com,43 South Jefferson Street,Unit 1B,48441,63
C00000518,Female,"Wednesday, 28 April 1999",916-82-0897,Jayla,Anastasia,Bishop,303-437-3114,jayla.bishop9@gmail.com,9024 Manor Court,,42940,54
C00000519,Male,"Thursday, 13 April 2000",455-27-9596,Knox,Johnson,Holland,807-503-5468,knox.holland@outlook.com,7629 Harvard Street,,47431,18
C00000520,Female,"Wednesday, 27 September 1967",678-62-4733,Katelyn,Iris,Carr,429-375-5152,katelyn.carr@gmail.com,406 Bank Avenue,,48273,46
C00000521,Male,"Monday, 25 December 1995",347-31-6162,Raymond,Juancarlos,Wong,978-277-2764,raymond.wong@outlook.com,8255 East Fifth Drive,Apt. 3D,1840,69
C00000522,Female,"Thursday, 4 March 1976",461-16-5816,Juliet,Marley,Salazar,212-937-9000,juliet.salazar@gmail.com,259 Sleepy Hollow St.,,10105,1
C00000523,Male,"Thursday, 17 December 1942",929-50-1574,Peyton,Juanpablo,Banks,229-651-5918,peyton.banks43@hotmail.com,769 West Main St.,,49036,38
C00000524,Female,"Sunday, 2 January 1983",359-53-4724,Maggie,Fiona,Austin,975-092-7645,maggie.austin3@gmail.com,481 Indian Spring Lane,,47090,30
C00000525,Male,"Monday, 14 August 1989",479-46-9300,Devin,Kharter,Santos,659-887-1102,devin.santos2@gmail.com,470 Rockledge Dr.,,43947,30
C00000526,Male,"Wednesday, 1 February 1984",553-46-4668,Felix,Masiah,Curtis,827-780-8950,felix.curtis2@outlook.com,741 Rockville Drive,,42688,43
C00000527,Female,"Monday, 18 August 1986",331-74-9105,Dakota,Angela,Mendez,260-428-7959,dakota.angela.mendez@gmail.com,811 Franklin Court,,43183,43
C00000528,Male,"Tuesday, 11 February 1997",890-92-6437,Jayceon,Oziel,Pearson,811-416-8245,jayceon.pearson@gmail.com,902 Division Lane,,42385,37
C00000529,Male,"Thursday, 5 November 1998",453-06-7797,Collin,Sahil,Delgado,978-210-2726,collin.delgado4@hotmail.com,60 Warren Court,,1841,69
C00000530,Female,"Tuesday, 27 September 1977",871-08-1437,Delaney,Giselle,Gilbert,590-134-9737,delaney.gilbert5@outlook.com,94 Arrowhead St.,,45816,29
C00000531,Male,"Friday, 4 October 1996",679-41-3829,Amari,Shayan,Valdez,656-233-8903,amari.valdez67@yahoo.com,58 Piper St.,,48928,27
C00000532,Female,"Sunday, 3 September 2000",964-59-9648,Brynlee,Kate,Jensen,146-816-1910,brynlee.jensen@gmail.com,795 North Court Road,,48987,27
C00000533,Female,"Friday, 19 May 1961",558-93-5282,Keira,Alayna,Williamson,312-341-6553,keira.williamson@gmail.com,313 Augusta St.,,47137,54
C00000534,Male,"Friday, 22 July 1977",226-35-1883,Erick,Tre,Pena,812-480-7540,erick.pena@outlook.com,422 Mountainview Lane,,48518,74
C00000535,Male,"Monday, 9 September 1957",674-11-0161,Cash,Tytan,Rios,127-670-7548,cash.rios@hotmail.com,418 Beacon Street,,49174,26
C00000536,Male,"Tuesday, 25 August 1959",938-20-9945,Jaiden,West,Douglas,238-060-6532,jaiden.douglas4@outlook.com,840 Greenrose Drive,Unit 81,46660,47
